date, pm25, pm10, o3, no2, so2, co
2023/2/15, 84, 38, 21, 8, , 
2023/2/16, 76, 52, 21, 9, 1, 
2023/2/17, 91, 54, 32, 7, 1, 
2023/2/18, 118, 60, 37, 7, 1, 
2023/2/19, 137, 56, 30, 8, , 
2023/2/20, 103, 51, 26, 9, , 
2023/2/21, 96, 57, 28, 10, 1, 
2023/2/22, 114, 64, 35, 14, 1, 
2023/2/23, 128, 70, 34, 16, 1, 
2023/2/24, 141, 59, 27, 7, , 
2023/2/25, 115, 50, 33, 5, , 
2023/2/26, 92, 60, 34, 9, 1, 
2023/2/27, 112, 66, 39, 13, 1, 
2023/2/28, 139, 65, 32, 13, 1, 
2023/3/1, 133, 68, 35, 17, , 
2023/3/2, 133, 59, 31, 10, , 
2023/3/3, 113, 70, 30, 14, , 
2023/3/4, 140, 66, 32, 11, , 
2023/3/5, 135, 66, 32, 12, , 
2023/3/6, 146, 80, 36, 18, , 
2023/3/7, 162, 71, 41, 11, , 
2023/3/8, 156, 62, 35, 7, , 
2023/3/9, 139, 61, 35, 9, , 
2023/3/10, 129, 54, 28, 4, , 
2023/3/11, 110, 51, 25, 3, , 
2023/3/12, 100, 56, 21, 10, , 
2023/3/13, 117, 63, 29, 14, , 
2023/3/14, 128, 61, 35, 12, , 
2023/3/15, 129, 45, 26, 5, , 
2023/3/16, 82, 41, 28, 5, , 
2023/3/17, 75, 34, 27, 4, , 
2023/3/18, 67, 35, 21, 2, , 
2023/3/19, 69, 37, 23, 5, , 
2023/3/20, 74, 38, 19, 5, , 
2023/3/21, 70, 37, 24, 5, , 
2023/3/22, 77, 30, 16, 5, , 
2023/3/23, 63, 32, 24, 5, , 
2023/3/24, 65, 29, 19, 4, , 
2023/3/25, 64, 27, 18, 3, , 
2023/3/26, 59, 31, 19, 4, , 
2023/3/27, 64, 28, 14, 4, 1, 
2023/3/28, 50, 24, 13, 5, , 
2023/3/29, 44, 30, 17, 6, , 
2023/3/30, 60, 29, 19, 4, , 
2023/3/31, 54, 29, 16, 3, , 
2022/10/1, 41, 15, 20, 7, , 
2022/10/2, 43, 14, 10, 10, , 
2022/10/3, 43, 16, 11, 9, , 
2022/10/4, 44, 29, 6, 10, , 
2022/10/5, 60, 30, 13, 10, , 
2022/10/6, 65, 60, 12, 10, 1, 
2022/10/7, 88, 21, 10, 8, , 
2022/10/8, 48, 15, 13, 6, , 
2022/10/9, 39, 14, 11, 8, , 
2022/10/10, 42, 20, 21, 10, , 
2022/10/11, 48, 36, 27, 11, , 
2022/10/12, 73, 40, 29, 12, , 
2022/10/13, 79, 46, 30, 12, , 
2022/10/14, 90, 39, 19, 11, , 
2022/10/15, 83, 34, 21, 8, , 
2022/10/16, 79, 45, 32, 10, , 
2022/10/17, 93, 59, 30, 18, , 
2022/10/18, 117, 61, 35, 16, , 
2022/10/19, 122, 55, 30, 10, , 
2022/10/20, 115, 43, 20, 11, , 
2022/10/21, 84, 40, 22, 9, , 
2022/10/22, 84, 28, 28, 8, , 
2022/10/23, 71, 48, 27, 11, , 
2022/10/24, 100, 55, 33, 13, , 
2022/10/25, 114, 43, 22, 14, , 
2022/10/26, 83, 21, 9, 9, 1, 
2022/10/27, 52, 32, 13, 12, , 
2022/10/28, 60, 33, 24, 8, , 
2022/10/29, 66, 45, 31, 9, , 
2022/10/30, 88, 52, 29, 13, , 
2022/10/31, 110, 47, 29, 11, , 
2022/11/1, 94, 44, 26, 14, , 
2022/11/2, 82, 45, 27, 16, , 
2022/11/3, 83, 40, 22, 17, , 
2022/11/4, 79, 51, 22, 15, , 
2022/11/5, 96, 48, 27, 9, 1, 
2022/11/6, 100, 58, 25, 16, , 
2022/11/7, 110, 56, 32, 16, , 
2022/11/8, 109, 52, 29, 17, , 
2022/11/9, 97, 52, 27, 15, , 
2022/11/10, 94, 47, 25, 11, 2, 
2022/11/11, 87, 48, 29, 8, 1, 
2022/11/12, 85, 47, 28, 9, , 
2022/11/13, 82, 24, 11, 9, , 
2022/11/14, 56, 28, 13, 9, , 
2022/11/15, 56, 27, 13, 13, 1, 
2022/11/16, 56, 31, 20, 12, 1, 
2022/11/17, 67, 27, 15, 13, , 
2022/11/18, 59, 35, 20, 11, , 
2022/11/19, 68, 33, 14, 10, , 
2022/11/20, 63, 31, 16, 11, , 
2022/11/21, 60, 46, 23, 12, , 
2022/11/22, 87, 42, 20, 15, , 
2022/11/23, 78, 24, 8, 9, , 
2022/11/24, 59, 16, 11, 9, , 
2022/11/25, 41, 17, 10, 10, , 
2022/11/26, 47, 30, 13, 13, , 
2022/11/27, 63, 29, 12, 15, , 
2022/11/28, 65, 36, 18, 16, , 
2022/11/29, 73, 43, 23, 15, , 
2022/11/30, 89, 24, 14, 11, , 
2022/12/1, 82, 32, 15, 11, , 
2022/12/2, 66, 35, 21, 13, , 
2022/12/3, 52, 30, 18, 14, , 
2022/12/4, 52, 30, 15, 10, , 
2022/12/5, 52, 22, 16, 9, , 
2022/12/6, 40, 36, 20, 14, , 
2022/12/7, 60, 42, 24, 17, , 
2022/12/8, 63, 40, 24, 15, , 
2022/12/9, 65, 42, 29, 13, 1, 
2022/12/10, 77, 35, 21, 14, , 
2022/12/11, 66, 38, 22, 10, , 
2022/12/12, 75, 40, 25, 11, , 
2022/12/13, 75, 55, 23, 16, , 
2022/12/14, 105, 56, 26, 18, 1, 
2022/12/15, 99, 62, 32, 14, 1, 
2022/12/16, 125, 52, 20, 12, 1, 
2022/12/17, 103, 42, 27, 7, , 
2022/12/18, 67, 50, 24, 12, , 
2022/12/19, 78, 56, 28, 15, 1, 
2022/12/20, 96, 59, 28, 13, 2, 
2022/12/21, 114, 60, 27, 17, 1, 
2022/12/22, 118, 54, 28, 18, 1, 
2022/12/23, 103, 47, 21, 8, , 
2022/12/24, 90, 42, 21, 8, , 
2022/12/25, 79, 54, 26, 16, 1, 
2022/12/26, 93, 53, 21, 15, 1, 
2022/12/27, 93, 57, 26, 17, , 
2022/12/28, 108, 51, 24, 16, , 
2022/12/29, 103, 39, 26, 7, , 
2022/12/30, 76, 40, 29, 8, 1, 
2022/12/31, 84, 41, 27, 10, , 
2023/1/1, 84, 42, 26, 9, , 
2022/7/1, 35, 21, 16, 5, , 
2022/7/2, 42, 18, 15, 4, , 
2022/7/3, 38, 18, 14, 5, , 
2022/7/4, 36, 17, 15, 4, , 
2022/7/5, 33, 19, 21, 5, , 
2022/7/6, 39, 23, 23, 6, , 
2022/7/7, 45, 18, 17, 5, , 
2022/7/8, 35, 17, 14, 5, , 
2022/7/9, 36, 16, 13, 4, , 
2022/7/10, 31, 17, 12, 3, , 
2022/7/11, 34, 20, 12, 4, , 
2022/7/12, 41, 19, 10, 3, , 
2022/7/13, 41, 18, 15, 4, , 
2022/7/14, 40, 28, 23, 5, 1, 
2022/7/15, 55, 23, 18, 5, , 
2022/7/16, 49, 16, 18, 4, , 
2022/7/17, 41, 22, 14, 4, , 
2022/7/18, 42, 25, 16, 3, , 
2022/7/19, 47, 18, 14, 4, , 
2022/7/20, 35, 15, 6, 9, , 
2022/7/21, 29, 21, 10, 6, , 
2022/7/22, 35, 16, 8, 8, , 
2022/7/23, 31, 22, 12, 9, , 
2022/7/24, 49, 23, 15, 9, , 
2022/7/25, 43, 26, 20, 8, , 
2022/7/26, 54, 24, 17, 8, , 
2022/7/27, 47, 20, 13, 8, , 
2022/7/28, 48, 15, 17, 5, , 
2022/7/29, 38, 16, 20, 3, , 
2022/7/30, 38, 16, 17, 4, , 
2022/7/31, 39, 20, 5, 10, , 
2022/8/1, 35, 16, 7, 7, , 
2022/8/2, 29, 19, 9, 6, , 
2022/8/3, 36, 20, 15, 5, , 
2022/8/4, 39, 22, 13, 7, , 
2022/8/5, 41, 25, 12, 5, , 
2022/8/6, 51, 14, 13, 3, , 
2022/8/7, 26, 13, 10, 5, , 
2022/8/8, 30, 17, 13, 5, , 
2022/8/9, 39, 19, 13, 4, , 
2022/8/10, 37, 21, 12, 6, , 
2022/8/11, 36, 21, 12, 5, , 
2022/8/12, 45, 25, 12, 5, , 
2022/8/13, 45, 19, 16, 3, , 
2022/8/14, 42, 20, 13, 4, , 
2022/8/15, 40, 15, 8, 6, , 
2022/8/16, 35, 19, 8, 7, , 
2022/8/17, 43, 18, 17, 5, , 
2022/8/18, 43, 19, 14, 6, , 
2022/8/19, 43, 22, 10, 4, , 
2022/8/20, 46, 20, 12, 4, , 
2022/8/21, 47, 23, 15, 6, , 
2022/8/22, 48, 26, 23, 6, , 
2022/8/23, 52, 27, 19, 5, , 
2022/8/24, 45, 20, 11, 7, , 
2022/8/25, 40, 19, 8, 7, , 
2022/8/26, 38, 17, 13, 7, , 
2022/8/27, 52, 16, 19, 8, , 
2022/8/28, 42, 26, 22, 10, , 
2022/8/29, 62, 27, 29, 13, , 
2022/8/30, 65, 31, 11, 16, , 
2022/8/31, 72, 33, 19, 16, , 
2022/9/1, 68, 35, 26, 14, , 
2022/9/2, 78, 27, 16, 11, , 
2022/9/3, 63, 13, 18, 5, , 
2022/9/4, 39, 15, 6, 11, , 
2022/9/5, 41, 17, 15, 7, , 
2022/9/6, 41, 12, 11, 6, , 
2022/9/7, 34, 12, 9, 7, , 
2022/9/8, 42, 21, 13, 9, , 
2022/9/9, 43, 13, 15, 4, , 
2022/9/10, 35, 19, 14, 6, 1, 
2022/9/11, 45, 56, 15, 10, , 
2022/9/12, 81, 28, 17, 14, , 
2022/9/13, 64, 21, 14, 7, , 
2022/9/14, 52, 16, 14, 6, , 
2022/9/15, 42, 17, 16, 4, , 
2022/9/16, 44, 15, 16, 4, , 
2022/9/17, 45, 20, 10, 5, , 
2022/9/18, 49, 16, 10, 4, , 
2022/9/19, 45, 19, 10, 3, , 
2022/9/20, 47, 18, 17, 5, , 
2022/9/21, 50, 17, 19, 8, 2, 
2022/9/22, 52, 24, 17, 11, , 
2022/9/23, 65, 22, 12, 11, , 
2022/9/24, 59, 20, 7, 11, , 
2022/9/25, 57, 20, 3, 11, , 
2022/9/26, 54, 21, 10, 7, , 
2022/9/27, 52, 17, 10, 4, , 
2022/9/28, 42, 14, 5, 7, , 
2022/9/29, 40, 19, 8, 7, 1, 
2022/9/30, 46, 16, 14, 6, , 
2022/4/1, 75, 21, 16, 6, , 
2022/4/2, 39, 20, 18, 7, , 
2022/4/3, 39, 44, 29, 11, , 
2022/4/4, 83, 47, 29, 18, , 
2022/4/5, 89, 55, 37, 16, , 
2022/4/6, 108, 53, 22, 12, , 
2022/4/7, 99, 63, 35, 13, , 
2022/4/8, 138, 76, 51, 16, , 
2022/4/9, 159, 67, 48, 9, , 
2022/4/10, 151, 54, 28, 5, , 
2022/4/11, 114, 53, 32, 5, , 
2022/4/12, 118, 44, 33, 3, , 
2022/4/13, 93, 44, 29, 2, , 
2022/4/14, 84, 48, 26, 2, , 
2022/4/15, 89, 44, 29, 2, , 
2022/4/16, 83, 38, 18, 4, , 
2022/4/17, 73, 39, 20, 11, , 
2022/4/18, 78, 37, 22, 9, , 
2022/4/19, 74, 53, 33, 11, , 
2022/4/20, 116, 37, 18, 7, , 
2022/4/21, 78, 29, 19, 7, , 
2022/4/22, 60, 19, 14, 3, , 
2022/4/23, 41, 24, 15, 4, , 
2022/4/24, 52, 22, 13, 4, , 
2022/4/25, 44, 22, 8, 6, , 
2022/4/26, 40, 28, 22, 7, , 
2022/4/27, 51, 28, 17, 5, , 
2022/4/28, 55, 19, 27, 7, , 
2022/4/29, 42, 42, 29, 14, , 
2022/4/30, 85, 24, 25, 7, , 
2022/5/1, 61, 21, 15, 7, , 
2022/5/2, 42, 23, 19, 8, , 
2022/5/3, 42, 36, 19, 12, 1, 
2022/5/4, 61, 31, 22, 10, , 
2022/5/5, 59, 40, 19, 15, , 
2022/5/6, 80, 26, 10, 10, , 
2022/5/7, 52, 29, 11, 10, , 
2022/5/8, 59, 31, 13, 11, 4, 
2022/5/9, 59, 17, 10, 8, , 
2022/5/10, 31, 17, 11, 7, , 
2022/5/11, 34, 26, 21, 8, , 
2022/5/12, 51, 26, 24, 4, , 
2022/5/13, 53, 34, 28, 6, , 
2022/5/14, 65, 30, 17, 3, , 
2022/5/15, 57, 19, 14, 4, , 
2022/5/16, 36, 20, 18, 9, , 
2022/5/17, 41, 17, 11, 10, 2, 
2022/5/18, 34, 19, 9, 7, , 
2022/5/19, 29, 15, 11, 4, , 
2022/5/20, 21, 12, 13, 3, , 
2022/5/21, 22, 17, 16, 4, , 
2022/5/22, 35, 19, 16, 5, , 
2022/5/23, 38, 24, 13, 5, , 
2022/5/24, 46, 27, 21, 7, 1, 
2022/5/25, 56, 24, 13, 4, , 
2022/5/26, 45, 29, 14, 5, , 
2022/5/27, 56, 38, 19, 6, 1, 
2022/5/28, 64, 44, 21, , 1, 
2022/5/29, 73, 34, 23, 5, , 
2022/5/30, 62, 31, 22, 7, , 
2022/5/31, 58, 39, 23, 9, , 
2022/6/1, 69, 34, 14, 8, , 
2022/6/2, 59, 17, 10, 4, , 
2022/6/3, 32, 16, 13, 5, , 
2022/6/4, 25, 19, 22, 4, , 
2022/6/5, 40, 15, 17, 4, , 
2022/6/6, 25, 18, 15, 6, , 
2022/6/7, 35, 19, 13, 7, 1, 
2022/6/8, 33, 20, 19, 7, , 
2022/6/9, 40, 24, 23, 7, , 
2022/6/10, 50, 23, 19, 6, , 
2022/6/11, 46, 24, 21, 5, , 
2022/6/12, 48, 28, 20, 9, , 
2022/6/13, 57, 32, 13, 8, 1, 
2022/6/14, 60, 23, 9, 8, , 
2022/6/15, 47, 25, 9, 9, , 
2022/6/16, 51, 24, 17, 9, , 
2022/6/17, 46, 18, 17, 5, , 
2022/6/18, 35, 15, 14, 2, , 
2022/6/19, 30, 17, 18, 4, , 
2022/6/20, 27, 15, 16, 5, , 
2022/6/21, 29, 19, 19, 6, , 
2022/6/22, 35, 21, 17, 6, , 
2022/6/23, 37, 18, 17, 5, , 
2022/6/24, 35, 19, 15, 11, , 
2022/6/25, 40, 14, 10, 4, , 
2022/6/26, 26, 22, 5, 9, , 
2022/6/27, 38, 22, 18, 7, , 
2022/6/28, 41, 23, 17, 7, , 
2022/6/29, 42, 20, 13, 5, , 
2022/6/30, 37, 16, 15, 4, , 
2022/1/3, 73, 50, 21, 14, 1, 
2022/1/4, 91, 51, 22, 15, 1, 
2022/1/5, 95, 54, 26, 19, 1, 
2022/1/6, 104, 56, 19, 22, 1, 
2022/1/7, 105, 51, 26, 16, , 
2022/1/8, 91, 55, 21, 19, , 
2022/1/9, 109, 54, 24, 21, , 
2022/1/10, 101, 51, 19, 20, , 
2022/1/11, 98, 48, 17, 19, , 
2022/1/12, 91, 48, 21, 14, , 
2022/1/13, 85, 43, 19, 14, , 
2022/1/14, 74, 44, 25, 12, , 
2022/1/15, 88, 45, 30, 13, , 
2022/1/16, 88, 58, 28, 19, , 
2022/1/17, 118, 55, 19, 17, , 
2022/1/18, 100, 47, 19, 15, , 
2022/1/19, 77, 53, 26, 12, , 
2022/1/20, 97, 28, 14, 8, , 
2022/1/21, 59, 21, 10, 6, , 
2022/1/22, 51, 25, 17, 9, , 
2022/1/23, 55, 35, 19, 15, , 
2022/1/24, 71, 39, 25, 16, , 
2022/1/25, 77, 40, 19, 15, 1, 
2022/1/26, 88, 38, 16, 14, , 
2022/1/27, 79, 42, 18, 13, , 
2022/1/28, 83, 32, 24, 5, , 
2022/1/29, 71, 28, 19, 5, , 
2022/1/30, 64, 69, 14, 7, , 
2022/1/31, 100, 27, 15, 4, , 
2022/2/1, 56, 24, 15, 4, , 
2022/2/2, 49, 30, 11, 9, , 
2022/2/3, 57, 31, 17, 8, , 
2022/2/4, 61, 41, 19, 12, , 
2022/2/5, 82, 51, 27, 10, , 
2022/2/6, 101, 61, 30, 17, 1, 
2022/2/7, 129, 59, 36, 17, , 
2022/2/8, 128, 37, 22, 8, , 
2022/2/9, 78, 30, 18, 10, , 
2022/2/10, 70, 32, 15, 13, , 
2022/2/11, 70, 42, 12, 13, , 
2022/2/12, 90, 45, 17, 13, , 
2022/2/13, 97, 68, 9, 11, , 
2022/2/14, 98, 36, 10, 11, , 
2022/2/15, 76, 49, 19, 9, , 
2022/2/16, 115, 44, 14, 14, , 
2022/2/17, 110, 26, 8, 9, , 
2022/2/18, 55, 15, 9, 4, , 
2022/2/19, 35, 14, 9, 2, , 
2022/2/20, 28, 26, 15, 8, , 
2022/2/21, 54, 39, 22, 9, , 
2022/2/22, 81, 90, 27, 13, 1, 
2022/2/23, 140, 52, 26, 13, 1, 
2022/2/24, 99, 57, 27, 16, 1, 
2022/2/25, 112, 58, 31, 16, 1, 
2022/2/26, 114, 60, 27, 14, 1, 
2022/2/27, 130, 63, 33, 17, , 
2022/2/28, 140, 48, 30, 9, , 
2022/3/1, 102, 38, 23, 8, , 
2022/3/2, 78, 34, 16, 8, , 
2022/3/3, 70, 37, 28, 7, , 
2022/3/4, 74, 38, 24, 6, , 
2022/3/5, 80, 31, 18, 3, , 
2022/3/6, 71, 32, 18, 5, , 
2022/3/7, 65, 37, 23, 7, , 
2022/3/8, 84, 55, 36, 13, 1, 
2022/3/9, 123, 38, 23, 8, , 
2022/3/10, 83, 36, 26, 6, , 
2022/3/11, 76, 42, 33, 6, , 
2022/3/12, 78, 41, 27, 5, , 
2022/3/13, 82, 43, 18, 5, , 
2022/3/14, 74, 31, 21, 4, , 
2022/3/15, 54, 26, 14, 4, , 
2022/3/16, 49, 29, 16, 5, , 
2022/3/17, 54, 34, 16, 6, , 
2022/3/18, 63, 34, 34, 6, , 
2022/3/19, 72, 27, 9, 9, , 
2022/3/20, 59, 24, 7, 7, , 
2022/3/21, 46, 23, 6, 9, 1, 
2022/3/22, 42, 34, 15, 11, , 
2022/3/23, 63, 31, 6, 10, , 
2022/3/24, 57, 27, 7, 6, , 
2022/3/25, 47, 22, 14, 4, , 
2022/3/26, 44, 19, 17, 2, , 
2022/3/27, 41, 30, 19, 7, , 
2022/3/28, 59, 27, 21, 8, , 
2022/3/29, 57, 30, 29, 8, , 
2022/3/30, 58, 42, 31, 8, , 
2022/3/31, 82, 37, 19, 8, , 
2021/10/1, 45, 14, 12, 6, , 
2021/10/2, 30, 22, 23, 7, , 
2021/10/3, 53, 27, 17, 11, , 
2021/10/4, 53, 30, 18, 10, , 
2021/10/5, 62, 14, 14, 7, , 
2021/10/6, 37, 26, 13, 10, 1, 
2021/10/7, 49, 39, 16, 14, 2, 
2021/10/8, 81, 17, 7, 8, , 
2021/10/9, 35, 16, 16, 4, , 
2021/10/10, 39, 15, 13, 5, , 
2021/10/11, 28, 16, 9, 6, 1, 
2021/10/12, 28, 12, 15, 3, , 
2021/10/13, 28, 17, 13, 7, 1, 
2021/10/14, 34, 178, 5, 10, , 
2021/10/15, 185, 19, 10, 5, , 
2021/10/16, 36, 10, 7, 8, , 
2021/10/17, 25, 17, 9, 10, 1, 
2021/10/18, 33, 30, 14, 10, 1, 
2021/10/19, 51, 29, 21, 9, , 
2021/10/20, 60, 32, 24, 13, , 
2021/10/21, 70, 24, 15, 11, , 
2021/10/22, 51, 19, 10, 6, , 
2021/10/23, 43, 27, 22, 9, , 
2021/10/24, 52, 33, 21, 11, , 
2021/10/25, 60, 40, 30, 11, , 
2021/10/26, 74, 38, 20, 10, , 
2021/10/27, 73, 39, 10, 12, , 
2021/10/28, 75, 29, 17, 12, , 
2021/10/29, 64, 34, 18, 10, , 
2021/10/30, 77, 19, 9, 9, , 
2021/10/31, 46, 24, 11, 10, , 
2021/11/1, 50, 29, 11, 10, , 
2021/11/2, 55, 25, 11, 10, , 
2021/11/3, 50, 28, 14, 11, , 
2021/11/4, 51, 31, 21, 11, , 
2021/11/5, 61, 42, 18, 16, 1, 
2021/11/6, 87, 25, 20, 8, , 
2021/11/7, 58, 69, 9, 10, , 
2021/11/8, 94, 25, 12, 6, 1, 
2021/11/9, 44, 35, 21, 11, , 
2021/11/10, 57, 44, 23, 13, 1, 
2021/11/11, 72, 43, 20, 11, , 
2021/11/12, 70, 38, 17, 12, 1, 
2021/11/13, 70, 43, 16, 12, , 
2021/11/14, 80, 45, 19, 14, 1, 
2021/11/15, 80, 37, 12, 11, , 
2021/11/16, 68, 28, 13, 11, , 
2021/11/17, 46, 37, 13, 13, , 
2021/11/18, 61, 33, 15, 10, , 
2021/11/19, 60, 35, 20, 12, , 
2021/11/20, 74, 37, 28, 12, , 
2021/11/21, 73, 37, 13, 14, , 
2021/11/22, 66, 26, 7, 8, , 
2021/11/23, 46, 36, 14, 13, , 
2021/11/24, 56, 44, 23, 13, 1, 
2021/11/25, 70, 46, 20, 16, 1, 
2021/11/26, 76, 43, 21, 10, , 
2021/11/27, 74, 44, 25, 8, , 
2021/11/28, 79, 44, 22, 11, , 
2021/11/29, 73, 44, 17, 12, , 
2021/11/30, 77, 51, 18, 14, , 
2021/12/1, 91, 51, 18, 13, , 
2021/12/2, 90, 54, 26, 19, , 
2021/12/3, 90, 55, 25, 19, , 
2021/12/4, 94, 54, 23, 15, , 
2021/12/5, 95, 58, 26, 17, , 
2021/12/6, 105, 62, 29, 20, 1, 
2021/12/7, 119, 63, 27, 22, 1, 
2021/12/8, 120, 50, 22, 15, , 
2021/12/9, 83, 50, 25, 16, 1, 
2021/12/10, 82, 51, 25, 15, , 
2021/12/11, 87, 45, 21, 16, , 
2021/12/12, 78, 42, 20, 11, , 
2021/12/13, 71, 57, 27, 15, 1, 
2021/12/14, 103, 58, 29, 17, 1, 
2021/12/15, 114, 60, 32, 12, 1, 
2021/12/16, 122, 54, 21, 16, 2, 
2021/12/17, 103, 48, 23, 10, , 
2021/12/18, 76, 43, 24, 10, , 
2021/12/19, 76, 60, 28, 14, , 
2021/12/20, 119, 69, 31, 16, 1, 
2021/12/21, 146, 71, 34, 18, 1, 
2021/12/22, 149, 68, 26, 22, 1, 
2021/12/23, 128, 56, 23, 17, , 
2021/12/24, 114, 31, 14, 8, , 
2021/12/25, 63, 32, 13, 10, , 
2021/12/26, 64, 49, 21, 16, , 
2021/12/27, 82, 37, 23, 12, , 
2021/12/28, 55, 34, 22, 10, , 
2021/12/29, 58, 35, 20, 13, , 
2021/12/30, 63, 34, 21, 12, , 
2021/12/31, 65, 33, 22, 10, , 
2022/1/1, 67, 30, 24, 8, , 
2022/1/2, 65, 37, 22, 11, , 
2021/7/1, 40, 12, 21, 6, , 
2021/7/2, 36, 10, 18, 2, , 
2021/7/3, 31, 10, 18, 1, , 
2021/7/4, 29, 17, 19, 3, , 
2021/7/5, 34, 17, 13, 4, , 
2021/7/6, 40, 17, 14, 3, , 
2021/7/7, 32, 51, 16, 3, , 
2021/7/8, 69, 13, 13, 8, , 
2021/7/9, 24, 15, 13, 6, , 
2021/7/10, 35, 7, 10, 2, , 
2021/7/11, 10, 9, 13, 4, , 
2021/7/12, 15, 17, 26, 6, , 
2021/7/13, 29, 25, 6, 14, , 
2021/7/14, 51, 17, 15, 5, , 
2021/7/15, 31, 16, 12, 6, , 
2021/7/16, 28, 16, 19, 4, 1, 
2021/7/17, 29, 12, 11, 2, , 
2021/7/18, 19, 138, 9, 4, 1, 
2021/7/19, 148, 12, 15, 4, , 
2021/7/20, 17, 12, 14, 2, , 
2021/7/21, 13, 20, 12, 3, , 
2021/7/22, 30, 16, 13, 4, , 
2021/7/23, 27, 20, 10, 3, , 
2021/7/24, 31, 13, 9, 4, , 
2021/7/25, 26, 17, 15, 4, , 
2021/7/26, 32, 10, 14, 2, , 
2021/7/27, 12, 8, 12, 2, , 
2021/7/28, 14, 14, 15, 2, 2, 
2021/7/29, 23, 15, 14, 3, , 
2021/7/30, 29, 21, 14, 4, , 
2021/7/31, 38, 15, 15, 1, , 
2021/8/1, 29, 17, 18, 2, , 
2021/8/2, 29, 13, 14, 2, , 
2021/8/3, 25, 15, 16, 3, , 
2021/8/4, 26, 16, 14, 3, , 
2021/8/5, 30, 15, 11, 3, , 
2021/8/6, 25, 16, 16, 3, , 
2021/8/7, 27, 19, 15, 1, , 
2021/8/8, 31, 16, 13, 1, , 
2021/8/9, 25, 16, 16, 1, , 
2021/8/10, 22, 13, 7, 5, 1, 
2021/8/11, 20, 7, 9, 2, , 
2021/8/12, 12, 49, 8, 4, 1, 
2021/8/13, 63, 15, 1, 4, , 
2021/8/14, 29, 10, 1, 2, , 
2021/8/15, 19, 13, 2, 3, , 
2021/8/16, 26, 20, 3, 7, , 
2021/8/17, 43, 19, 2, 4, , 
2021/8/18, 42, 21, 3, 6, , 
2021/8/19, 45, 60, 4, 6, , 
2021/8/20, 82, 18, 2, 5, , 
2021/8/21, 42, 15, 2, 2, , 
2021/8/22, 36, 15, 2, 2, , 
2021/8/23, 36, 14, 2, 2, , 
2021/8/24, 29, 15, 3, 4, , 
2021/8/25, 32, 13, 1, 6, , 
2021/8/26, 31, 15, , 7, , 
2021/8/27, 36, 12, , 6, , 
2021/8/28, 32, 9, 1, 4, , 
2021/8/29, 23, 18, 1, 9, , 
2021/8/30, 38, 63, 11, 8, 1, 
2021/8/31, 90, 21, 24, 7, , 
2021/9/1, 54, 15, 16, 5, , 
2021/9/2, 34, 12, 10, 3, , 
2021/9/3, 21, 16, 13, 5, , 
2021/9/4, 38, 15, 2, 5, , 
2021/9/5, 37, 21, 12, 5, , 
2021/9/6, 45, 22, 6, 7, , 
2021/9/7, 46, 12, 9, 6, , 
2021/9/8, 27, 16, 7, 7, , 
2021/9/9, 32, 16, 5, 9, , 
2021/9/10, 40, 17, 10, 5, , 
2021/9/11, 33, 17, 9, 2, , 
2021/9/12, 33, 22, 8, 4, , 
2021/9/13, 39, 22, 14, 3, , 
2021/9/14, 46, 15, 8, 6, , 
2021/9/15, 32, 13, 7, 6, , 
2021/9/16, 28, 16, 13, 6, , 
2021/9/17, 30, 28, 20, 9, , 
2021/9/18, 58, 21, 14, 7, , 
2021/9/19, 47, 18, 11, 6, , 
2021/9/20, 42, 14, 11, 5, , 
2021/9/21, 35, 11, 6, 7, , 
2021/9/22, 24, 17, 9, 8, , 
2021/9/23, 36, 15, 9, 4, , 
2021/9/24, 28, 14, 5, 4, , 
2021/9/25, 28, 10, 7, 5, , 
2021/9/26, 22, 20, 13, 8, , 
2021/9/27, 39, 30, 9, 12, , 
2021/9/28, 55, 36, 22, 13, , 
2021/9/29, 74, 27, 17, 12, , 
2021/9/30, 63, 20, 11, 9, , 
2021/4/1, 66, 15, 12, 5, , 
2021/4/2, 33, 18, 25, 5, , 
2021/4/3, 44, 18, 9, 10, , 
2021/4/4, 47, 37, 9, 15, , 
2021/4/5, 90, 34, 12, 16, 2, 
2021/4/6, 87, 33, 20, 14, 1, 
2021/4/7, 79, 31, 33, 11, , 
2021/4/8, 76, 63, 24, 15, , 
2021/4/9, 105, 39, 23, 17, , 
2021/4/10, 85, 29, 23, 13, , 
2021/4/11, 77, 29, 22, 14, , 
2021/4/12, 71, 21, 18, 6, , 
2021/4/13, 61, 15, 18, 3, , 
2021/4/14, 47, 27, 28, 6, , 
2021/4/15, 70, 18, 19, 5, , 
2021/4/16, 53, 17, 26, 5, , 
2021/4/17, 54, 20, 19, 10, , 
2021/4/18, 57, 13, 16, 8, , 
2021/4/19, 38, 17, 22, 9, , 
2021/4/20, 40, 21, 18, 10, , 
2021/4/21, 46, 34, 23, 8, 1, 
2021/4/22, 71, 27, 26, 5, 2, 
2021/4/23, 57, 26, 24, 5, , 
2021/4/24, 61, 25, 21, 3, , 
2021/4/25, 61, 25, 20, 9, , 
2021/4/26, 64, 21, 14, 12, , 
2021/4/27, 61, 33, 22, 13, 1, 
2021/4/28, 74, 20, 18, 8, , 
2021/4/29, 53, 22, 20, 10, , 
2021/4/30, 59, 14, 23, 7, , 
2021/5/1, 47, 25, 27, 9, , 
2021/5/2, 65, 26, 22, 14, , 
